speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
113121440|1130110646|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110648|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113120900|1130110695|PRICE|DAVID|H|NC|M|D|4|voting
113121450|1130110770|SMITH|LAMAR|H|TX|M|R|21|voting
113120550|1130110832|MILLER|JEFF|H|FL|M|R|1|voting
113121290|1130110833|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130110841|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130110843|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130110845|SCOTT|ROBERT|H|VA|M|D|3|voting
113121500|1130110874|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130110894|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130110918|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130110929|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130110940|THOMPSON|BENNIE|H|MS|M|D|2|voting
113122170|1130110999|COLLINS|DOUG|H|GA|M|R|9|voting
113121520|1130111006|THOMPSON|GLENN|H|PA|M|R|5|voting
113120060|1130111037|KING|STEVE|H|IA|M|R|4|voting
113120060|1130111039|KING|STEVE|H|IA|M|R|4|voting
113120550|1130111044|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130111045|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130111046|MILLER|JEFF|H|FL|M|R|1|voting
113120610|1130111216|MURPHY|TIM|H|PA|M|R|18|voting
113121520|1130111225|THOMPSON|GLENN|H|PA|M|R|5|voting
113119960|1130111235|JOHNSON|HENRY|H|GA|M|D|4|voting
113119290|1130111237|DUNCAN|JOHN|H|TN|M|R|2|voting
113118600|1130111267|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111269|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111270|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111272|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111274|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111276|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111280|BISHOP|ROB|H|UT|M|R|1|voting
113122170|1130111281|COLLINS|DOUG|H|GA|M|R|9|voting
113118600|1130111287|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130111289|BISHOP|ROB|H|UT|M|R|1|voting
113117640|1130111362|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111366|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111368|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111371|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111378|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111384|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111387|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111391|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111394|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111397|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111399|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111401|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111403|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111405|HASTINGS|DOC|H|WA|M|R|4|voting
113122170|1130111406|COLLINS|DOUG|H|GA|M|R|9|voting
113117640|1130111407|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111409|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111411|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111413|HASTINGS|DOC|H|WA|M|R|4|voting
113121520|1130111416|THOMPSON|GLENN|H|PA|M|R|5|voting
113117640|1130111417|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111418|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111421|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111424|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111426|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111429|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111433|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111434|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111439|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111441|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111445|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111447|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111468|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130111470|HASTINGS|DOC|H|WA|M|R|4|voting
113120060|1130111498|KING|STEVE|H|IA|M|R|4|voting
113122170|1130111508|COLLINS|DOUG|H|GA|M|R|9|voting
113121440|1130111524|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130111536|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113117421|1130111709|JOHNSON|TIM|S|SD|M|D||voting
113119960|1130111964|JOHNSON|HENRY|H|GA|M|D|4|voting
113121520|1130112015|THOMPSON|GLENN|H|PA|M|R|5|voting
113120550|1130112199|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112201|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112203|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112205|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112209|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112213|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112217|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112226|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112230|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112234|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112239|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130112248|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130112250|MILLER|JEFF|H|FL|M|R|1|voting
113118610|1130112251|BISHOP|SANFORD|H|GA|M|D|2|voting
113120550|1130112254|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112268|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130112270|MILLER|JEFF|H|FL|M|R|1|voting
113119280|1130112292|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130112295|DUNCAN|JEFF|H|SC|M|R|3|voting
113122660|1130112420|HECK|DENNY|H|WA|M|D|10|voting
113120060|1130112427|KING|STEVE|H|IA|M|R|4|voting
113117471|1130112504|UDALL|MARK|S|CO|M|D||voting
113121520|1130112777|THOMPSON|GLENN|H|PA|M|R|5|voting
113119280|1130112779|DUNCAN|JEFF|H|SC|M|R|3|voting
113121500|1130112925|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121030|1130112979|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130112981|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130112983|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130112985|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130112988|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130112992|ROGERS|HAROLD|H|KY|M|R|5|voting
113120900|1130112995|PRICE|DAVID|H|NC|M|D|4|voting
113121030|1130112996|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113000|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113009|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113011|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113013|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113015|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113018|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113022|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113025|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113027|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113029|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113031|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113033|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113036|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113038|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113041|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113043|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113046|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113049|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113053|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113057|ROGERS|HAROLD|H|KY|M|R|5|voting
113119720|1130113058|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119960|1130113060|JOHNSON|HENRY|H|GA|M|D|4|voting
113121030|1130113825|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113827|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113830|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113888|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113890|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113893|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113897|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113901|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113908|ROGERS|HAROLD|H|KY|M|R|5|voting
113120900|1130113911|PRICE|DAVID|H|NC|M|D|4|voting
113121030|1130113912|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113918|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113920|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113925|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113928|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113931|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113934|ROGERS|HAROLD|H|KY|M|R|5|voting
113121420|1130113941|SMITH|ADAM|H|WA|M|D|9|voting
113121030|1130113942|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130113945|ROGERS|HAROLD|H|KY|M|R|5|voting
113120060|1130113946|KING|STEVE|H|IA|M|R|4|voting
113121030|1130113948|ROGERS|HAROLD|H|KY|M|R|5|voting
113120060|1130113987|KING|STEVE|H|IA|M|R|4|voting
113120060|1130113990|KING|STEVE|H|IA|M|R|4|voting
113121450|1130114334|SMITH|LAMAR|H|TX|M|R|21|voting
113122170|1130114337|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114339|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114341|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114343|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114345|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114347|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114349|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114351|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114353|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114355|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114357|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114359|COLLINS|DOUG|H|GA|M|R|9|voting
113119940|1130114360|JOHNSON|BILL|H|OH|M|R|6|voting
113122170|1130114362|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114364|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114366|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114368|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114371|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114374|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114376|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114378|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114380|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114383|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114385|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114388|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114390|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114392|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114394|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114397|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114399|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114402|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114404|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114406|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114408|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114411|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114413|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114415|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114417|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114419|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114422|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114424|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114426|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114428|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114430|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114433|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114435|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114439|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114441|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114443|COLLINS|DOUG|H|GA|M|R|9|voting
113122170|1130114446|COLLINS|DOUG|H|GA|M|R|9|voting
113121450|1130114448|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114450|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114452|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114455|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114458|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114460|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114462|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114464|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114466|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130114469|SMITH|LAMAR|H|TX|M|R|21|voting
113119960|1130114477|JOHNSON|HENRY|H|GA|M|D|4|voting
113121450|1130114479|SMITH|LAMAR|H|TX|M|R|21|voting
113119960|1130114481|JOHNSON|HENRY|H|GA|M|D|4|voting
113119960|1130114484|JOHNSON|HENRY|H|GA|M|D|4|voting
113121820|1130114488|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114490|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114492|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114495|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114497|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114499|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114501|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114504|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114507|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114510|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114512|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114514|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114516|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114519|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114522|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114525|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114527|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114529|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114532|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114535|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114539|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114541|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114543|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114545|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114548|YOUNG|DON|H|AK|M|R|0|voting
113121820|1130114551|YOUNG|DON|H|AK|M|R|0|voting
113121510|1130114567|THOMPSON|MIKE|H|CA|M|D|5|voting
113121510|1130114575|THOMPSON|MIKE|H|CA|M|D|5|voting
113121510|1130114584|THOMPSON|MIKE|H|CA|M|D|5|voting
113121520|1130114587|THOMPSON|GLENN|H|PA|M|R|5|voting
113122460|1130114590|COLLINS|CHRIS|H|NY|M|R|27|voting
113118431|1130114658|UDALL|TOM|S|NM|M|D||voting
113118431|1130114660|UDALL|TOM|S|NM|M|D||voting
113118431|1130114662|UDALL|TOM|S|NM|M|D||voting
113120550|1130114857|MILLER|JEFF|H|FL|M|R|1|voting
113120610|1130114869|MURPHY|TIM|H|PA|M|R|18|voting
113118600|1130114895|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130114897|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130114898|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130114900|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114901|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114902|BISHOP|ROB|H|UT|M|R|1|voting
113122170|1130114903|COLLINS|DOUG|H|GA|M|R|9|voting
113118600|1130114905|BISHOP|ROB|H|UT|M|R|1|voting
113122170|1130114906|COLLINS|DOUG|H|GA|M|R|9|voting
113119720|1130114908|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114909|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114910|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130114913|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114915|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130114918|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114920|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114921|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114923|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114924|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114926|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114927|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114929|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114930|BISHOP|ROB|H|UT|M|R|1|voting
113121040|1130114931|ROGERS|MIKE|H|AL|M|R|3|voting
113119720|1130114932|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114933|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114934|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130114936|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130114937|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130114939|HASTINGS|ALCEE|H|FL|M|D|20|voting
113120060|1130114943|KING|STEVE|H|IA|M|R|4|voting
113117510|1130114954|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130114957|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113121450|1130114990|SMITH|LAMAR|H|TX|M|R|21|voting
113122460|1130114993|COLLINS|CHRIS|H|NY|M|R|27|voting
113117510|1130115010|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115013|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115017|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115021|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115024|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115027|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115030|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130115031|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113121420|1130115040|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115044|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115047|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115050|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115055|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115058|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115062|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115065|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115069|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115071|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115074|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115077|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115081|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115083|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130115088|SMITH|ADAM|H|WA|M|D|9|voting
113121510|1130115095|THOMPSON|MIKE|H|CA|M|D|5|voting
113117510|1130115121|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113121440|1130115176|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113122110|1130115215|PETERS|SCOTT|H|CA|M|D|52|voting
113118431|1130115311|UDALL|TOM|S|NM|M|D||voting
113118431|1130115312|UDALL|TOM|S|NM|M|D||voting
113121030|1130115456|ROGERS|HAROLD|H|KY|M|R|5|voting
113120610|1130115491|MURPHY|TIM|H|PA|M|R|18|voting
113121450|1130115495|SMITH|LAMAR|H|TX|M|R|21|voting
113119960|1130115496|JOHNSON|HENRY|H|GA|M|D|4|voting
113119720|1130115502|HASTINGS|ALCEE|H|FL|M|D|20|voting
113121520|1130115503|THOMPSON|GLENN|H|PA|M|R|5|voting
113117640|1130115599|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130115605|HASTINGS|DOC|H|WA|M|R|4|voting
113118431|1130115694|UDALL|TOM|S|NM|M|D||voting
113118431|1130115695|UDALL|TOM|S|NM|M|D||voting
113121160|1130116001|RYAN|PAUL|H|WI|M|R|1|voting
113121520|1130116021|THOMPSON|GLENN|H|PA|M|R|5|voting
113118431|1130116143|UDALL|TOM|S|NM|M|D||voting
113118431|1130116144|UDALL|TOM|S|NM|M|D||voting
113121290|1130116362|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130116365|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130116373|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130116378|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130116380|SCOTT|ROBERT|H|VA|M|D|3|voting
113117640|1130116396|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116398|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116400|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116403|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116406|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116408|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116410|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116412|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116415|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116419|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116422|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116424|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116426|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116428|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116431|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116435|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116441|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116443|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116445|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116448|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116451|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116453|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116456|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116458|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116460|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116462|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116466|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116468|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116470|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116472|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116474|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116476|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116480|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116483|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116485|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116487|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116489|HASTINGS|DOC|H|WA|M|R|4|voting
113119960|1130116492|JOHNSON|HENRY|H|GA|M|D|4|voting
113117640|1130116493|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130116495|HASTINGS|DOC|H|WA|M|R|4|voting
113121450|1130116585|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130116594|SMITH|LAMAR|H|TX|M|R|21|voting
113121520|1130116606|THOMPSON|GLENN|H|PA|M|R|5|voting
113117421|1130116684|JOHNSON|TIM|S|SD|M|D||voting
113117421|1130116685|JOHNSON|TIM|S|SD|M|D||voting
113122150|1130116743|MURPHY|PATRICK|H|FL|M|D|18|voting
113121520|1130116745|THOMPSON|GLENN|H|PA|M|R|5|voting
113119290|1130116759|DUNCAN|JOHN|H|TN|M|R|2|voting
113119960|1130116773|JOHNSON|HENRY|H|GA|M|D|4|voting
113122700|1130116782|SMITH|JASON|H|MO|M|R|8|voting
113121520|1130116788|THOMPSON|GLENN|H|PA|M|R|5|voting
113122660|1130116822|HECK|DENNY|H|WA|M|D|10|voting
113121030|1130116839|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116842|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116844|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116846|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116856|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116859|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116863|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116865|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116868|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116871|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130116873|ROGERS|HAROLD|H|KY|M|R|5|voting
113121420|1130116879|SMITH|ADAM|H|WA|M|D|9|voting
113121030|1130116881|ROGERS|HAROLD|H|KY|M|R|5|voting
113121420|1130116882|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130116887|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130116894|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130116898|SMITH|ADAM|H|WA|M|D|9|voting
113121420|1130116902|SMITH|ADAM|H|WA|M|D|9|voting
113119960|1130116909|JOHNSON|HENRY|H|GA|M|D|4|voting
